"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","gender","trimmed_nozero"
"9602",-0.5,"L1 1",24,"disamb","rp","disamb rp",4,0,552,552,0.5,0.5,552
"9604",-0.5,"L1 1",12,"disamb","rp","disamb rp",4,0,4693,4693,0.5,0.5,4693
"9606",-0.5,"L1 1",6,"disamb","rp","disamb rp",2,0,2847,2847,-0.5,0.5,2847
"9608",-0.5,"L1 1",7,"disamb","rp","disamb rp",3,0,186,186,0.5,-0.5,186
"9610",-0.5,"L1 1",14,"disamb","rp","disamb rp",2,0,1960,1960,-0.5,0.5,1960
"9612",-0.5,"L1 1",21,"disamb","rp","disamb rp",1,0,1470,1470,-0.5,-0.5,1470
"9614",-0.5,"L1 1",19,"disamb","rp","disamb rp",3,0,206,206,0.5,-0.5,206
"9616",-0.5,"L1 1",17,"disamb","rp","disamb rp",1,0,938,938,-0.5,-0.5,938
"9618",-0.5,"L1 1",10,"disamb","rp","disamb rp",2,0,1658,1658,-0.5,0.5,1658
"9620",-0.5,"L1 1",23,"disamb","rp","disamb rp",3,0,739,739,0.5,-0.5,739
"9622",-0.5,"L1 1",15,"disamb","rp","disamb rp",3,0,543,543,0.5,-0.5,543
"9624",-0.5,"L1 1",1,"disamb","rp","disamb rp",1,0,380,380,-0.5,-0.5,380
"9626",-0.5,"L1 1",2,"disamb","rp","disamb rp",2,0,485,485,-0.5,0.5,485
"9628",-0.5,"L1 1",5,"disamb","rp","disamb rp",1,0,755,755,-0.5,-0.5,755
"9630",-0.5,"L1 1",16,"disamb","rp","disamb rp",4,0,497,497,0.5,0.5,497
"9632",-0.5,"L1 1",3,"disamb","rp","disamb rp",3,0,2426,2426,0.5,-0.5,2426
"9634",-0.5,"L1 1",13,"disamb","rp","disamb rp",1,0,945,945,-0.5,-0.5,945
"9636",-0.5,"L1 1",11,"disamb","rp","disamb rp",3,0,671,671,0.5,-0.5,671
"9638",-0.5,"L1 1",9,"disamb","rp","disamb rp",1,0,513,513,-0.5,-0.5,513
"9640",-0.5,"L1 1",8,"disamb","rp","disamb rp",4,0,731,731,0.5,0.5,731
